ngram,count
mean lying round,1
the prodigies related,1
in Lapland who,1
all accomplished dentists,1
’ he groans,1
“Loveliness unfathomable as,1
d’eau hot springs,1
Throwing aside the,1
as before so,1
but there is,5
the fire is,1
higher into the,1
equal the added,1
from the vivid,1
than the antediluvian,1
to cruise for,1
up his coat,1
some sailors tell,1
How many think,1
lift again _A,1
and then leave,1
of whale-cruisers the,1
Fast-Fish I seize,1
up for the,2
do but indirectly,1
is that identical,1
boat can withstand,1
be found “Aye,1
toying with his,1
for the jaws,1
billows from afar,1
his proper station,1
inner health and,1
wine as I,1
day grew fainter,1
unstarched sails of,1
the westward gentlemen,1
only glazier.” True,1
officers he should,1
day of judgment,2
it appeals with,1
me He too,1
away for in,1
he fell flat-faced,1
missing murderers from,1
soon the vessel,1
that it glistened,1
pots or stirred,1
a day old,1
for many romantic,1
matter so the,1
assaults And thus,1
any other aspect,1
more apart Starbuck,1
begin again at,1
have of their,1
Both ends of,1
Queequeg were stopping,1
dividing the cetacea,1
own destiny into,1
like this but,1
wild mystical sympathetical,1
sitting up the,1
he will still,2
I do.” “The,1
so—which I felt,1
bones Cutting me,1
Captain Peleg in,2
seen even at,1
Why is almost,1
wanting oakum to,1
at Lais CHAPTER,1
half-apprehensions and all,1
glory to whaling,1
lord then is,1
have most reason,1
not soon see.”,1
by cutting two,1
object “When you,1
met—the chamber-maid “La,1
unassuming authority ordered,1
without a body,1
a day when,1
or thrice along,1
for she had,1
the sun in,2
magnitude becomes a,1
Manilla isles the,1
the word Dr.,1
the scuttle-butt Standing,1
Queequeg “How long,1
found glued in,1
features from behind,1
convinced that from,1
quick Captain Ahab,1
at a vat,1
Moluccas instead of,1
is a sign,1
Dick in the,1
heart to undervalue,1
prior possession should,1
yet feel inclined,1
Whale spending his,1
the tossed ship,1
of a bankrupt,1
then to address,1
the old squaw,1
though they were,1
piece of scroll,1
Head the look-outs,1
whaling which necessitates,1
Are you not,1
down Still looking,1
in to this,1
wrinkled planks beneath,1
Beams of which,1
touch it—lift it,1
term below Remark,1
especially Captain Bildad,1
too —sharp frost,1
Prairie To scan,1
jacket and then,1
world without being,1
the first one,1
wild and unearthly—like,1
the Deity—mostly swim,1
thine own heart,1
“Who’s there ”,2
he spasmodically sank,1
and saucers inform,1
what our sailors,1
could reach by,1
the voyage half-hinting,1
the cloven blue,1
is breaking through,1
whale-ship in such,1
with any stranger,1
the godly honest,1
he but embarks,1
and unentered forests,1
opportunities to fix,1
Nantucket.” So down,1
Nor in quite,1
his eyes bloodshot,1
attract them thither,1
sake I shall,1
cried Starbuck to,1
in a mild,1
gods shipwrecked him,1
as the waning,1
such a user,1
was the answer,1
construct elaborate migratory,1
at last launching,1
the deck all,1
single groan or,1
erected to his,2
Dictionary_ “These things,1
I doubt not,2
saw some sharks,1
your grim sire,1
aye ye have,1
map out the,1
is really marvellous,1
the last month,1
die so good,1
not all that,1
thy heart —beats,1
he has one,1
slightest outward manifestation,1
Seas and the,1
of their souls,1
Portuguese vengeance had,1
were secured to,1
roly-poly old coach-horses,1
whole herd from,1
pudding-heads should never,1
see ’ impetuously,1
passive eyes and,1
rheumatic back Never,1
fury and the,1
sail forbidden seas,1
number of young,1
you may have,1
abandoned the poor,1
interview with that,1
his hammock CHAPTER,1
away and muster,1
behind in admirable,1
glad hay-making suns,1
the face—at least,1
queer invocations without,1
of populous river-capitals,1
“Won’t the Duke,1
apron about mid-day,1
hunted whales his,1
Think you I,1
Hereby the casks,1
sir ’ said,1
Be careful in,1
the cabin to,5
of most endangered,1
directions of his,1
the whale-hunting department,1
this epaulets epaulets,1
Green Artedi Sibbald,1
not trouble myself,1
and Squires The,1
S. Senate on,1
methods and addresses,1
flights of screaming,1
deeper men than,1
So too it,1
oil obtained from,1
there officiating soon,1
the bed and,3
for a resurrection,1
he’s very happy,1
it more like,1
go ” said,1
pillow Queequeg now,1
at the battle,1
this old whale,1
much marvelled at,1
whale The ship,1
creatures of his,1
me on O,1
fish while the,1
escaped Though completely,1
incalculable hosts of,1
that is upon,1
standard-bearer of this,1
glidest on to,1
any Nantucketer you,1
heads and as,1
us we though,1
lee of yonder,1
a bigamist ”,1
Street If I,1
calm enticing calm,1
your last now,1
benevolence But we,1
seemed clad in,1
you will at,2
impulse in a,1
abundantly reward the,1
driftings of the,1
This the creature,1
the night they,1
won’t hurt him,1
of little or,1
an old worn-out,1
an artist He,1
firm and unyielding,1
Pantheon Still in,1
at the mast-heads,2
were or what,1
sits at the,1
seas were tumbling,1
arm that never,1
of that ship,3
Prodromus whales of,1
him easier to,1
quill Give me,1
ye blacksmith these,1
somehow at least,1
grave “Both both,1
peculiar to craziness,1
I say looked,1
resting for the,1
his piece of,1
poising his harpoon,1
himself But all,1
pumps according to,1
speaking of Captain,1
one side was,1
this business ”,1
me how I,1
the transpointed compasses,1
of his ruling,1
man striking a,1
a continual tormented,1
planing in the,1
“Do you is,1
Davis of the,1
infatuated man but,1
vicinity to the,1
the whale-line off,1
off to it,1
they that chased,1
ivory leg inserted,1
surveillance of me,1
carries no cargo,1
nine fathoms long,1
they governed in,1
and of course,1
slowly getting into,1
into the tar-pot,1
the hoisters ran,1
which he brewed,1
about that thing,1
confidently looked to,1
one of ye,3
must pass through,1
concern sometimes lingering,1
said the Gay-Header,1
are now made,1
of it sleeping,1
own little peculiarities,1
whale fishery surpasses,1
I say and,4
its noiseless measureless,1
more strange to,1
therefore the grand,1
the long socket,1
mates to the,2
to overtake it,1
these requirements We,1
great hurry to,1
and they began,1
ship I belonged,1
into bed with,2
from the latitudes,1
crew I say,1
can hold man,1
ghost For all,1
And here let,1
rest of her,1
might not be,2
softly and steadily,1
the men looked,1
exciting cry—“Stand up,1
only by inference,1
hidden by the,1
files of various,1
tapering white flames,1
I never have.”,1
climbs them as,1
peering into it,1
and gently landed,1
aspect the companions,1
forth flew the,1
athirst for gain,1
by his whole,1
the outside or,1
and foolish then,1
most sea-terms this,1
man enter heaven,1
without a shudder,1
his comrades A,1
and Stubb always,1
it all over,1
the line He,1
windlass his face,1
in their cracked,1
to lead the,1
at such or,2
boat Queequeg stripped,1
the Captain’s sons,1
invisible wires —as,1
not wholly regarded,1
sleet of the,1
Life Here I,1
a golden-haired Circassian,1
for to the,2
by a whale,9
this order though,1
be that while,1
Dash on my,1
the extreme lower,1
The bluish pearl-white,1
business of singing,1
these were stowed,1
was pleased to,2
to encounter all,1
object—that final and,1
his mouth so,1
and higher aloft,1
other I have,1
form at all,1
sea and again,1
marvellous difference whether,1
has no solid,1
Ye two are,1
a terrible bedfellow,1
man look out,1
world’s hustings and,1
all sleep at,1
to let go,1
whale ” “Look,1
a bluff-bowed sluggish,1
hand and hat,1
jet When the,1
aye but still,1
to induce me,1
Jonah’s weathering the,1
his bones to,1
largest inhabitant of,1
persisting in fighting,1
divers other parts,1
a pull on,1
in them And,1
myself have known,1
Captain Pollard of,1
about thought I,1
of the men,3
into his head,2
fowls augment the,1
see part of,1
the Commodore was,1
the neck I,1
pronouncing him the,1
knees in front,1
butts At ’em,1
native element And,1
ere the captain,1
more awful than,1
that timid circle,1
this whiteness loses,1
act the undoubted,1
seem to speak,2
now Gabriel started,1
fire-waters are somewhat,1
lengthwise to thrice,1
have seldom seen,1
the reckless energy,1
the mere act,1
eyes could persuade,1
that man he,1
they shot on,1
in uncounted modes,1
wave hurled themselves,1
pronounced these fragments,1
silent ways the,1
his spiracle and,1
—taking it I,1
and with a,17
to be put,1
up-and-down poise of,1
and suddenly clapping,1
the light leaping,1
the wrinkled little,1
I observed however,1
him too deep,1
the interluding questions,1
the attack but,1
aft the carpenter,1
“But look Queequeg,1
ye ’—he says,1
a shipmate “‘What,1
some morass in,1
must there to,1
went mate with,1
stage Like all,1
no robed investiture,1
have dreamt of,1
Whether the flitting,1
harpoon may be,2
letters for various,1
by the fact,2
his remaining days,1
present my credentials,1
all his courage,1
I do not,17
the nursery tale,1
thou mean’st _splice_,1
the boat like,1
by you than,1
blessed with all,1
the white mass,2
an open boat,1
may grow too,1
August of the,1
over spaces that,1
but upon second,1
withered old man,1
this scene of,1
the slopes of,1
of a Nantucket,1
of fine work,1
“Did’st thou cross,1
must be at,1
They were both,1
about Yojo and,1
play to the,1
of boat hooks,1
delineate chaos bewitched,1
lamp flame and,1
fish bed in,1
many whale-ships in,1
gliding through these,1
tempestuous wind called,1
me in all,1
No fearless fool,1
and perilous a,1
set apart and,2
that a brisk,1
please Because there,1
milkiness in whatever,1
entity that provided,1
long breaths with,1
have layn there,1
of the many,1
into the pure,1
that night would,1
months or weeks,1
morning three others,1
happily gain the,1
be derived touching,1
oars ” cried,1
HWAL _Swedish_ WHALE,1
day in the,1
boiling rage he,1
embalmed head to,1
curve of the,1
largest leviathanic proportions,1
akin to Free-Mason,1
of powder they,1
did I have,1
nose at all,1
fortitude there were,1
downwards through a,1
of Nantucket are,1
visible sliding along,1
wicked miserable world,1
him as mate,1
think thou wilt,1
Captain of the,1
nominally lived there,1
sweet on earth—heaven,1
and horizontal those,1
windward —for this,1
finding it sheeted,1
helped to bring,1
air so wildly,1
person’s bed I,1
shakes its tremendous,1
thy flaming self,1
offing towards the,1
broken circles in,1
On the table,1
east all heading,1
Paint in Teeth,2
power by the,1
the crew Now,1
was now bringing,1
strip called a,1
from old Rad,1
me up the,1
conspicuous among which,1
from it in,2
face about Mr.,1
beside him wherein,1
in what eternal,1
GIVE NOTICE OF,1
off his head,1
inclosed in his,1
violently displaced that,1
intolerable allegory First,1
possibility in some,1
there was discovered,1
but alas only,1
distant to procure,1
and you do,1
parson addressing his,1
for working in,1
and offered a,1
went down to,2
He said no,2
all High times,1
wheresoe’er I go,1
again Starbuck’s downcast,1
Bedford to see,1
his invested form,1
would fain go,1
different manner from,1
identity takes the,1
performed a complete,1
re-crossed with numberless,1
come to separate,1
than ever was,1
the ivory-tusked Pequod,1
here I refill,1
precious fish he,1
that evolution catching,1
untutored ideality who,1
before hinted I,2
work electronically in,1
from the still,1
fowl than I,1
the rigging very,1
on thy mat,1
Though I can,1
little Pip whose,1
Almost invariably it,1
functions is gone,1
