ngram,count
sharpest,1
“Where,6
archbishopric,1
up—my,1
Coopman”,1
storied,3
temperature,2
gable-ended,2
urchins,1
idiot,4
dangerous,13
trained,1
Other’s,1
instead,23
Bachelor’s,2
mountain-tops,1
plaits,1
citadel,1
deduction,1
Michael,3
bitterer,1
patrolled,1
burning-glass,1
puff,6
Bernard,1
cup-bearers,1
playing,5
exclamations,4
half-hinted,1
baptised,1
enlisting,1
posterity,4
enjoining,1
when—_There,1
_veins_,1
pearls,1
speak,45
kindhearted,1
roundness,1
simple-witted,1
BALLENA,1
needs,20
—at,2
“On,7
thousand,50
blacks,2
imaginations,1
endeavors,4
tow-lines,1
Queequeg—all,1
abstinence,1
Coopman,1
mediocrity,1
doubling,1
Cologne-water,2
snatched,5
_breach_—somewhere,1
punch-bowls,1
Cistern,2
arm’d,1
incorruptible,1
infirmity,1
blood-vessel,1
early,11
fears,6
death,58
given,37
backwards,5
shuts,1
exultingly—“but,1
images,2
turbulence,1
worshipping,5
zones,3
abed,2
semicircle,2
daughter,1
_grimly_,1
clearest-grained,1
bigotry,1
hovered,6
Euclid,1
know—relieve,1
carved,13
owning,2
dung,1
diddled,2
dictating,2
Equality,1
mostly,10
Mediterranean,9
produces,1
recollect,1
done,74
encountering,6
accidents,6
admonished,2
fathers,4
Saladin’s,1
bride,2
refund,8
scraped,3
’Twas,3
cent,1
monstrousest,1
monsters,8
Chowder,3
foal,1
plunging,6
prompts,1
royals,3
—Yes,1
me—only,1
_Reclining,2
administered,1
poltroon,2
Awful,1
privations,1
3._,1
thrown,24
Paint,2
despairing,2
“Such,1
mackerel,1
breedeth,1
Manilla,5
reckoning,4
Basilosaurus,1
“Give,6
saucers,1
Bays,1
ribs—and,1
starts,4
cripple,3
Philistines,2
“‘Moby,1
church,8
Tunnel,1
willed,2
visitation,1
Ripplingly,1
audacity,3
explosion,1
vivacity,1
thrust,17
knock,3
gibbering,1
prime,6
insertion,3
ruggedness,1
noways,1
alive,22
MEMORY,3
remnants,2
vagrant,1
self-condemning,1
“the,9
Squeeze,3
studies,1
divers,4
ram,2
clotting,1
giants,2
scarred,1
nerve,1
disinterred,2
unnatural,8
hush,3
pail,1
water-gazers,1
knotty,1
deliriously,3
coppers,1
vibrated,3
redistribute,1
throwing,10
truthfully,1
bell-boy,3
aliens,1
diving,5
scamp,1
dowers,1
dramatist,1
meanly,1
dig,6
connexions,1
bled,2
Daggoo,32
plaintiffs’,1
piratical,2
acquainted,4
icicle,1
“Strike,3
kinsmen,1
Zealand,7
loathed,1
charity,1
intentions,1
—how,3
Adelaide,1
surmisings,2
fabric,2
begat,3
scuttling,1
Push,1
sting,2
81,2
pitching,5
provision,3
permit,3
habeat,1
spiritually,1
abate,1
slaughtered,2
assail,1
Intolerably,1
press.’,1
Arrayed,1
Indiamen,1
a’,2
proverbially,1
chivalrous,1
Peleg’s,3
beautiful,8
heavens,16
Lord’s,2
artist—is,1
marl,1
obedient,2
discerned,2
carving-knives,1
know’d,1
Whale-Fishery_,1
water—something,1
vacated,1
brisk,4
belie,2
oval,1
splice,3
a-plenty_,1
hooded,7
half-wheeled,1
deck-ends,1
potentially,1
disgust,2
injunctions,1
producing,6
crookedly,1
yonder,16
incident,5
haven’t,3
Murray’s,1
superhuman,1
“Speak-e,1
whaleboning,1
religion,7
flour,1
summer-cool,1
squitchy,1
—Monsieurs,1
whale-fish,1
Gay-Header,3
bruised,1
medals,1
go.”,4
ignominy,1
Director,1
longitudes,3
infinitely,4
soberly,1
trouble,10
Glen,1
ejaculates,1
114,2
intermixingly,1
federated,1
gamesome,5
Head,4
recreate,1
Hogarth,1
stopped,8
tendrils,1
vessel’s,7
serpent’s,1
trap-door,1
shank,3
catarrhs,1
akin,3
exceptionable,1
multitudinous,2
proceed,13
supplication,1
badly,4
Tartarian,1
crocodile,2
lubber-like,1
shuddered,3
tie,1
ingeniously,1
manœuvres,1
swallows,3
Sovereign,2
slips,2
vapor—this,1
darkens—the,1
sea-chest,1
rustling,1
Dick—two,1
soundest,2
Explain,1
cares,3
desist,4
*That,1
marked,19
spake,3
grey-headed,2
illustrate,1
Hitherto,1
“Look-e,1
sentinels,1
naturalist,3
dinner,12
“_Gam_,1
them—Mr,1
there.”,4
sorrowful,1
trump,2
mounting,3
desired,11
headed,8
unwarrantably,2
meal-bag,1
beak,3
MARBLE,1
cited,2
loose-fish,1
Cuba,2
undecided,1
keeps,8
axis.”,1
_—What’s,1
indolently,2
loam,1
tied,10
Calais,1
harmony,1
duellist,1
pillar,1
sky-sail,1
tribute,2
implements,3
victim,3
endeavor,4
bleeding,3
—beware,1
_Ahab,4
twin-jets,1
fun,6
dew,2
disorder,1
oily,4
scabbards,1
proceeded,6
well-fed,1
accountable,1
lakes,3
neighbor,1
sheering,1
extinguished,2
seventy,8
times._,1
Sideways,2
eating,11
alarm,8
fountain,7
incense,1
emigrants’,1
Articles—leaving,1
assumes,1
“what,7
Martial,1
paw,3
group,3
seething,2
agent,9
fuel,4
Silence,1
madness,16
it”,1
Vishnoo,7
desperado,3
moment,99
concentrations,1
haphazard-like,1
coffin-coloured,1
bannisters,1
luggage,1
concentric,3
quicker,2
topic,1
LASCAR,1
eels,1
mine—heavens,1
Spermacetti,2
_Sir,1
uncounted,3
say—Look,1
enveloping,3
prophecy,4
resting,12
white-horse,2
nor,79
Medes,1
pecked,1
Cologne,3
scrimps,1
Islands,5
“Man,4
unhesitatingly,1
I’ll—I’ll—yes,1
simplest,1
difficulty,4
undervalue,1
breezing,1
dearly,2
veins—royal,1
ever-pitching,1
hooped,3
enlightened,4
1.C,2
oftenest,1
swords,2
trances,1
weaver,4
preserving,3
gaze,17
—Drive,1
crack,7
weave,2
maw,3
guard,5
leadership,1
with—that,1
him”,1
turning—the,1
sensations,2
head-winds,1
depths,10
stoneless,1
butter-boxes,1
bisons,1
glen,2
fishy,4
Floundered,1
beadle,2
abiding,1
loyal,1
contiguity,1
Bottle-Nose,1
operation,8
this.”,1
spurrings,1
“Form,1
carnivorous,1
feminam,1
riddles,2
Coleridge,1
precincts,1
costs,2
clapt,1
superficial,2
checks,1
whaled,1
sail—stunsail,1
spurned,2
how,179
uncorking,1
planing,2
DAMAGES,2
Innocents—that,1
unwound,1
—have,2
Blind,1
glared,4
“‘What,3
_lay_—’”,1
beholder,1
amputation,1
Islands_,1
embattling,1
requisite,2
seventy-seventh,6
ECUADOR,1
after,244
gesture,1
flood-tide,2
milky-white,1
floated,17
battened,1
humorously,5
hillock,1
youngish,1
Henry,2
adulterer,1
THAT,2
cutlet,1
utilities,1
scentless,1
outnumber,1
way—_that’s_,1
word—pitch,1
kneeling,5
unchanging,2
harmed,1
ETYMOLOGY,2
interweave,1
voluntarily,1
settled,12
proving,1
clearings,1
foremastmen,1
skirting,1
radiant,1
Emperor’s,1
medicinally,1
Enough,1
carve,2
reinforcement,1
after-oar,1
imposing,4
Justinian,1
image,11
59,2
slumberers,1
bunch,7
sum,9
fortifications,1
shaking,8
gradually,10
last-mentioned,1
clergy—am,1
fine-looking,1
gas-pipe,2
domineer,1
rescued,2
vapor,12
is—by,1
“Freely,1
piety,2
ugly,4
longed,1
gold-hunters,1
slats,1
brawlers,1
sinks,1
ever-juvenile,1
snow-line,1
ceremony,4
spins,1
“Blast,3
Eddystone,2
thieves,2
solve,3
that—Ha,1
masterly,1
destructive,1
enticing,1
About,5
roving,2
“At,3
peradventure,2
satin-like,1
is—a,1
chasing,7
view,46
amazing,6
To-morrow,1
ICELAND,1
far-away,2
result,5
mugs,1
merging,1
Dashing,1
—when,4
spirits.”,1
latitudes,15
discount,2
heavenly,6
child’s,3
apothecary,2
sights,12
temptation,1
_Devil-Dam_,1
dive,8
Isle,4
them—leagues,1
out,508
long-togged,1
crunching,1
Cachalot,2
inoffensive,1
Midnight.—The,2
pioneer,2
symbolically,1
insulted,3
illness,1
sneezing,2
tableau,1
Pacific,34
outlandishness,1
semi-sciences,1
IV,3
stabbed,1
outset,3
traced,2
martial,2
lead-lined,1
block,10
bountiful,1
housekeepers,1
goat-like,2
weepons,1
“Woo-hoo,1
motioning,1
longingly,2
hams,4
meet,20
notes,3
quitted,4
short-sighted,1
oil-ladle,1
Derick,10
Roanoke,1
changeless,1
spiritual,11
confirmation,2
perish,2
unassured,1
approvingly,1
oh,29
divineness,2
wants,8
sympathetical,1
Great,13
impiousness,1
unoutgrown,1
throne,8
hardy,8
fleece,1
pagans,4
indiscretions,1
spheres,1
betrayed,6
marsh,1
alarms,2
revealed,18
life-time,2
island,25
Shakespeare’s,1
inexhaustible,1
rocks,16
listening,4
vest-pocket,1
tool,1
Peering,1
strict,4
stiff,9
preferred,1
Whalemen,1
imponderable,1
voted,1
treasures,3
Cooke’s,1
rabid,1
burstingly,1
calls,12
inferiors,1
scornest,1
nation,4
Archipelagoes,1
mornings,1
description,7
1.D,1
shocking,3
Philip,1
dubious-looking,1
tale,1
fit,15
man-of-war,2
planets,3
maggots,1
None,1
pyramid,6
inferences,1
broad,51
_Swedish_,1
eh—sure,1
jovial,1
Vancouver,2
netted,1
demon,3
feigned,1
partiality,1
mathematical,3
shepherd’s,2
matrimonial,1
elegant,2
savage—a,1
Dodge,1
squally,1
favourite,4
Literally,1
irrevocably,2
resort,3
ulceration,1
rage,10
tombstones,1
lads,13
—_John,1
visions,2
Beelzebub,2
pistols,2
chill,1
vacation,1
thundering,2
discreet,1
attend,9
“Grub,1
latch-key,1
launching,2
ocean-inns,1
milky-ways,1
funereal,1
Champagne,1
salutes,1
—_Wharton,1
_Nescio,1
see.”,2
domineering,2
Upper,1
giant,2
mast-heads,30
Marking,1
below,50
corresponds,2
uninterrupted,2
Pantheists,1
questionable,1
leisure,3
holes,2
coopers,3
trading,1
amphibious,1
warrant,2
pedigree,1
brain-truck,1
Persian,6
grandiloquent,1
ground-swell,1
Likewise,5
small,123
several,47
decay,2
imagines,1
Fa,1
accomplished,7
shines,1
spoiling,1
exterminates,1
bottle,2
cool,13
industry,2
ground-plan,1
breathes,6
head-and-head,1
—hoist,1
Flask—good-bye,1
styled,2
distinguished,7
land-bird,1
latest,3
occupants,1
impossible,15
Labor’s,1
Capting,2
whatsoever,7
crazy,12
condemned,4
swallow-tail,1
orthodox,1
Captors,1
think—but,1
seed,1
bower,2
Lesson,1
meditations,1
resistance,4
evaporate,2
mob,5
Nantucketer’s,2
unattended,3
Sheffield,1
Sphinx,1
cutting-in,3
56,2
regale,1
appoint,1
harboring,1
adroitly,1
discovers,1
attestation,1
moved,14
mannerly,1
disturbing,2
ponderosity,1
crouching,3
man—In,1
inspection,1
south,3
Icebergs,1
critical,15
girl,5
Retribution,1
effeminacy,3
Said,1
tasted,4
blotted,1
Author,2
surroundingly,1
water—fresh,1
contrivance,2
argosy,2
demand,6
kennel,1
travel-weary,1
matter,83
entitled,10
wary,1
cleft,1
unmisgiving,1
resisted,1
scene.—It’s,1
foam—the,1
Grammar,2
forward,46
festoons,1
drops,6
demigorgon,1
cool—cucumbers,1
planks,31
bowl,6
—aloft,1
“East-sou-east,1
etc,2
epicurean,1
purest,3
sir—I,1
thinkers,1
make,112
sword-mat,1
unwieldy,1
commenced,7
unprecedented,3
toss,5
healthful,1
uneasiness—to,1
mending,3
southern,5
head’s,1
Bulkington,7
napkins,2
whittled,1
engineering,1
crabs,3
comforting,1
aerated,1
Lackaday,1
thirty-six,1
Folgers,1
pewter,5
splintered,7
mystic-marked,1
swept,8
joy-childlessness,1
“‘Like,1
intimation,1
Hall,1
expansiveness,1
heaviest,2
Bosom,2
yourselves,7
array,4
land-like,1
Rattle,1
say—“I,1
stand—miles,1
elephants,10
horn,11
one-legged,1
spotless,2
untutored,4
conveying,2
whooping,1
dropped,26
magnanimous,3
experimental,1
planet,3
ewer,1
soothingly,1
mould,6
sickle-shaped,2
abroad,6
snarls—when,1
Killer,2
unharming,2
friend,24
half-pretending,1
latent,4
leans,1
Elephanta,2
Hah,1
knottiest,1
Little,2
Assaulted,1
unmistakable,2
fill,14
hay-making,1
“Pooh,1
vicissitudes,7
unlimited,1
Povelson—declaring,1
unsuffusing,1
mizen,3
challenge,1
decoration,1
inflexible,2
strike,28
pointed,26
garter-knights,1
dictatorship,1
Fin-back,1
similarly,2
Enveloped,1
Coronation,1
desiring,1
Ahab’s,76
CONTRACT,1
amuck,1
Bonneterre,1
overclouded,1
felicities,1
insinuated,1
fundamental,1
marvels,8
observest,1
woollen,7
flinging,7
after-hatches,1
them._,1
carcases,1
cinders,1
Winding,1
rope-ladders,1
Tusked,1
educated,1
oneself,1
clattering,2
Harold,1
Frighted,1
discharges,1
mince,1
artificialness,1
ill-humor,1
orphans,5
mouthfuls,3
Insurance,2
hovers,2
Many,6
splinter,2
drinking,4
blackness,11
squeezed,2
drove,3
tobacco-smoke,1
deck—and,1
Dick—but,1
4TH,1
handed,4
clusters,2
vomited,1
twine,6
Harpoons”—but,1
sparing,2
extremity,9
contracted,4
verbatim,1
heavily,7
boats,138
loggerheads,1
Twice,2
ejaculation,1
Sagittarius,2
spell,10
blasphemer—dead,1
laden,4
circumpolar,1
streamers,1
dumb,12
89,2
inglorious,2
glistening,7
gives,18
half-hung,1
hovering,10
unusable,1
Can’st,1
unnearable,2
civilized,16
hat-band,1
Fits,1
plane,7
’parm,1
equator,4
bantering,1
bar—when,1
recruit,1
Beneath,2
greatest,12
anus,1
Stir,1
admits,3
upraising,1
substantive,1
grampus,1
birth,7
aslant,2
“Nevertheless,1
explanation,2
Lion,1
proceed.—Now,1
inscription,1
flannel,1
bucket,13
—lower,1
thickness,7
desperate,11
sworn,3
Beale,2
reposing,2
wrapt,2
chance-like,2
“Splice,1
banding,1
individuality,3
worship,10
all-grasping,2
canakin,1
bodiless,2
“Landlord,7
So,135
concernment,2
thither,10
backwoods,1
ecliptics,1
pedestals,1
licensed,2
affording,2
Olmstead,1
shades,6
“Lower,5
day-break,2
bitter,8
preternaturalness,1
throws,3
credited,2
brimstone,1
pamphlets,1
icy,4
Merry,2
new-mown,2
lamp-feeder,7
stopping,7
effulgences,2
foot-board,1
deified,3
tallow-vats,1
stung,2
Placing,1
versions,1
juicy,3
emblem,2
analysed,1
voyager,3
bleed,1
heartless,4
self-esteem,1
eating—an,1
Philippe,1
Yojo’s,2
disheartening,1
Hospital,1
“Come,8
virtues,2
scrapings,1
Sell,1
accident.”,1
resurrections,1
anxious,9
crater—in,1
it.—But,1
times,109
—Gayer,1
stooping,5
innermost,7
seems—aye,1
entangling,1
However,15
inquiring,5
harpoon,70
Marine,1
probable,6
myself—that,1
chilly,1
filaments,1
volumes,2
Herculaneum,1
genteelly,1
“Devils,1
repelled,1
disasters,3
leg,82
will—that’s,1
shadings,1
Cabin-Table,2
elm,1
queen,2
donning,1
girl’s,1
Constantinople,3
admonitory,1
knows.”,1
alpine,1
unaccompanied,2
aforesaid,1
thunderings,1
commands,3
obeys,1
Light,1
tossed,29
deluge,1
effect,15
pomps,1
“this,2
trades,3
Other,2
consecutive,3
phrenology,1
Iron,1
guess,17
Why,30
wells,1
cape,2
“Speak,1
unsubduable,1
vindictive,3
halter,1
fee,8
sailing,33
awaiting,6
AFFGHANISTAN.”,1
—_Jonah_,1
rustles,1
justice,1
navel,2
decision,2
SETH,1
Back,3
chaplain’s,1
talked,5
Because,16
cistern,3
panting,3
bung,1
cougar,1
times—this,1
shell-fish,1
flock,1
laudanum,1
“Up,3
progeny,3
beset,2
slender,6
aid,1
cleansing,1
boobies,1
assisting,1
veneration,1
belonged,13
raise,8
veer,1
Tashtego,50
astonished,4
Jonas,2
pans,1
angular,3
movements,3
fishery.”,1
bye,4
sprout,2
Duke’s,1
Blanche,1
Tumble,1
delighted,2
prose,1
calmness,2
fear,32
scratched,1
burghers,1
unsupplied,3
Log,2
rumours,1
shutter-hands,1
individualities,1
tiled,1
oftener,4
_lay_,1
stepped,7
Sheet-Iron,2
close-grained,1
Bildad’s,3
t’all,1
inviting,1
Instead,1
steeple,1
duelled,1
Draws,1
standard-bearer,1
Copyright,1
Bildad—come,1
cod-chowder,1
starred,1
excited,8
pens,2
topmaul,1
baronial,2
Benjamin—this,1
“Damn,1
toothpick,1
Quohog,9
fervent,1
Forming,1
rehearsing,1
befallen,3
bilocular,1
mainmast,10
transferring,1
VOICE,2
Cuvier’s,3
subdivided,1
mother,12
parchment,3
creatures,33
osseous,1
turkeys,1
suspending,3
dent,3
sake,18
hammock—“I,1
rider,2
chains.”,1
confessed,1
“Are,2
counteracting,1
Lents,1
seriously,3
barrels,15
incorruption,2
rope-yarn,1
believed,5
V.,5
arrow-like,1
broke,11
series,4
him—“take,1
besooted,1
milliner’s,1
Jinglers,1
antediluvian,3
irksome,1
snuffed,5
detect,2
bushel,1
cartload,1
rigging.”,2
precise,19
vacant,5
decision—one,1
quahogs,1
cracked,7
fare—fit,1
Snap,1
drew,22
Nantucketer,19
Looking,2
Claus,1
touchest,1
—Buffalo,1
patriot,1
—one,1
uncommonly,6
Caryatid,1
‘Thou,1
obsequious,1
unloitering,1
to—justice,1
pedestrian,2
interrupted,4
shares,3
Chilian,2
lying,17
auxiliary,2
Except,2
setting,11
believe,24
now—don’t,1
—_Schouten’s,1
distraction,1
monotonous,1
wafted,1
DUODECIMOES.—These,1
nights,10
reaping,1
tenderness,1
report,7
lodges,1
bedfellows,2
“Because,2
consternation—so,1
dog-vane,1
grievances,1
weakling,1
infringement,1
unshunned,1
indignant,2
pomatum,1
Over,4
past,20
"13,000",1
//pglaf.org,2
precedence,1
scores,4
direful,10
better,60
catalogue,1
Drawn,1
comber,1
widowed,2
hardness,1
Thought,1
drop,24
Isabella’s,1
—What,3
“Advancement,1
bewildered,1
fuller,2
fresh-water,2
white-bone,1
implicit,1
Cannibals,2
Central,1
trodden,1
playful,3
semi-visible,1
Miserable,1
want,32
wincing,1
mandible,1
quietude,4
unwedded,1
“Clear,1
himself—“It’s,1
Doubtless,1
passed,41
fetching,4
pennant,1
whitewashed,1
lustily,1
herring-shoals,1
limbs,9
Assume,1
commodores,1
clenching,1
charnel-house,1
weedy,3
dumbly,2
asphaltic,1
awarded,1
influenced,1
stock-companies,1
excel,1
Customs—‘Who’s,1
smote,5
waif-pole,1
adorned,1
outran,1
regardings,1
underlings,1
NATHAN,1
retentive,1
remember,14
apparatus,1
whence,14
inserting,3
Tit-bit,2
Aladdin’s,1
recognition,3
prick,5
extracts,4
Broadway,2
outwardly,1
toothless,1
a-h-o-y,1
Release,1
became,24
ascriptions,1
endlessly,1
intents,1
turns,34
burying,2
Few,2
dismal,7
Boone,1
Cheever,1
tissues,1
22,2
colonial,2
B.,1
palms,15
pole,17
Lacépède,3
ensuing,3
clanged,2
roundingly,1
...,10
spells,1
lone,8
mockery,2
pump-handles,1
Indian,51
shown,6
tell,114
obliged,5
commercial,3
Twins—that,1
totalities,1
gentlemen—that,1
Duke.”,1
padded,2
hoisters,1
copies,8
finding,7
travelling,1
Sounding,1
die—Down,1
it—run,1
All,46
strikingly,1
ANYTHING,1
palsied,2
charge,16
sprung,5
axles,1
convalescing,1
bespattering,1
afflictions,1
detached,9
include,6
Retaking,1
shark—he,1
flag-stone,1
managing,1
greenness,3
Beware,5
whale—did,1
delectable,1
you,860
Mordecai,1
Blinding,1
gregarious,3
mizzen,3
anonymous,2
Siamese,3
Tartar,3
accosted,4
staved,1
oft,2
ceiling,6
pincers,1
pea,1
softness,1
canted,3
defunct,1
straw,2
protested,1
invalidity,1
liquid,2
sea-monster,4
Dome,1
vapor—as,1
sits,5
solicit,2
slid,15
dark,54
Providence,3
I’se,1
contemptibly,1
mutinying,1
eloquently,1
stateliest,1
observed,18
impregnably,1
